"Reference","Year","Month","Season","bay_segment","Longitude","Latitude","ScoreNumTaxa","ScoreShannon","ScoreTaxaSelect","ScoreTaxaBenthic","ScoreNumGuilds","TBNI_Score"
"TBM2005100401",2005,10,"Fall","LTB",-82.5666,27.604783,7,10,8,7,5,74
"TBM2005100402",2005,10,"Fall","LTB",-82.569833,27.615467,5,10,5,6,8,68
"TBM2005100501",2005,10,"Fall","OTB",-82.665167,28.02445,3,7,0,2,7,38
"TBM2005100503",2005,10,"Fall","OTB",-82.610733,27.987783,5,6,0,5,10,52
"TBM2005100506",2005,10,"Fall","OTB",-82.7216,27.945917,7,0,2,4,10,46
"TBM2005100507",2005,10,"Fall","OTB",-82.63885,27.918433,0,0,0,0,0,0
"TBM2005100508",2005,10,"Fall","OTB",-82.64355,27.9167,4,7,5,4,10,60
"TBM2005100601",2005,10,"Fall","OTB",-82.63405,27.9067,9,1,10,8,10,76
"TBM2005100606",2005,10,"Fall","OTB",-82.531017,27.884533,3,5,0,3,3,28
"TBM2005100703",2005,10,"Fall","OTB",-82.6129,27.86705,1,1,0,1,3,12
"TBM2005100704",2005,10,"Fall","OTB",-82.552417,27.856883,3,1,2,2,10,36
"TBM2005100705",2005,10,"Fall","OTB",-82.5483,27.851483,3,4,2,3,3,30
"TBM2005100707",2005,10,"Fall","OTB",-82.554,27.832283,0,0,0,0,0,0
"TBM2005100801",2005,10,"Fall","LTB",-82.64665,27.679617,1,2,2,1,5,22
"TBM2005100802",2005,10,"Fall","LTB",-82.647667,27.6782,2,6,2,2,8,40
"TBM2005100805",2005,10,"Fall","LTB",-82.73185,27.533333,5,5,10,3,8,62
"TBM2005101003",2005,10,"Fall","LTB",-82.571633,27.623317,1,0,0,1,2,8
"TBM2005101004",2005,10,"Fall","MTB",-82.493283,27.719433,7,4,5,7,10,66
"TBM2005101005",2005,10,"Fall","MTB",-82.479567,27.722517,3,6,2,3,7,42
"TBM2005101007",2005,10,"Fall","MTB",-82.476767,27.734483,4,8,2,4,3,42
"TBM2005101215",2005,10,"Fall","MTB",-82.451967,27.709817,4,2,5,4,10,50
"TBM2005104309",2005,10,"Fall","HB",-82.412517,27.943,1,0,0,1,2,8
"TBM2005104310",2005,10,"Fall","HB",-82.4152,27.950017,4,5,2,4,8,46
"TBM2005110101",2005,11,"Fall","HB",-82.419117,27.8431,1,0,0,1,2,8
"TBM2005110104",2005,11,"Fall","MTB",-82.456283,27.755633,2,6,0,3,3,28
"TBM2005110105",2005,11,"Fall","MTB",-82.477,27.73365,2,2,5,3,3,30
"TBM2005110202",2005,11,"Fall","OTB",-82.555033,27.845617,3,9,2,4,7,50
"TBM2005110203",2005,11,"Fall","OTB",-82.541733,27.892617,10,10,5,10,10,90
"TBM2005110207",2005,11,"Fall","MTB",-82.623317,27.8485,3,5,0,3,7,36
"TBM2005110504",2005,11,"Fall","OTB",-82.627617,28.00065,9,6,5,10,7,74
"TBM2005110601",2005,11,"Fall","HB",-82.489317,27.919983,6,9,5,7,8,70
"TBM2005110602",2005,11,"Fall","HB",-82.479817,27.884083,0,0,0,0,0,0
"TBM2005110704",2005,11,"Fall","LTB",-82.619717,27.568217,2,6,0,2,5,30
"TBM2005110705",2005,11,"Fall","LTB",-82.557733,27.64355,5,2,0,4,5,32
"TBM2005110706",2005,11,"Fall","MTB",-82.54695,27.66315,8,10,2,8,10,76
"TBM2005111002",2005,11,"Fall","LTB",-82.732117,27.533933,1,0,0,1,2,8
"TBM2005111102",2005,11,"Fall","MTB",-82.599133,27.79705,0,0,2,0,0,4
"TBM2005111104",2005,11,"Fall","MTB",-82.622967,27.737867,4,8,2,5,3,44
"TBM2005111105",2005,11,"Fall","MTB",-82.618567,27.7214,1,5,0,2,3,22
"TBM2005111201",2005,11,"Fall","OTB",-82.6388,28.005833,5,5,2,6,7,50
"TBM2005111202",2005,11,"Fall","OTB",-82.653767,28.008783,5,5,2,4,3,38
"TBM2005111203",2005,11,"Fall","OTB",-82.677433,28.03245,4,6,0,5,3,36
"TBM2005111204",2005,11,"Fall","OTB",-82.7236,27.938133,3,4,0,3,7,34
"TBM2005111205",2005,11,"Fall","OTB",-82.703917,27.933033,1,5,2,1,7,32
"TBM2005111305",2005,11,"Fall","MTB",-82.533517,27.83275,2,0,0,2,10,28
"TBM2005114309",2005,11,"Fall","HB",-82.41015,27.867833,4,9,0,4,8,50
"TBM2005114310",2005,11,"Fall","HB",-82.429117,27.864517,6,7,2,4,8,54
"TBM2005114702",2005,11,"Fall","HB",-82.41365,27.93585,4,2,0,3,10,38
"TBM2005114705",2005,11,"Fall","HB",-82.423967,27.92885,1,1,2,2,5,22
"TBM2005120101",2005,12,"Winter","HB",-82.399117,27.852767,3,6,0,3,2,28
"TBM2005120102",2005,12,"Winter","HB",-82.423817,27.882483,2,2,0,1,5,20
"TBM2005120103",2005,12,"Winter","HB",-82.425933,27.900367,6,4,0,6,8,48
"TBM2005120105",2005,12,"Winter","HB",-82.422717,27.927533,6,2,0,4,8,40
"TBM2005120107",2005,12,"Winter","HB",-82.436317,27.864033,4,5,7,2,8,52
"TBM2005120301",2005,12,"Winter","OTB",-82.596067,27.9752,4,1,0,3,8,32
"TBM2005120306",2005,12,"Winter","OTB",-82.6421,27.9091,8,8,0,8,8,64
"TBM2005120307",2005,12,"Winter","OTB",-82.56575,27.966283,8,7,3,9,5,64
"TBM2005120401",2005,12,"Winter","MTB",-82.48805,27.711333,3,6,0,3,5,34
"TBM2005120403",2005,12,"Winter","MTB",-82.48355,27.757017,3,6,0,3,5,34
"TBM2005120404",2005,12,"Winter","MTB",-82.46665,27.749817,2,4,0,2,2,20
"TBM2005120406",2005,12,"Winter","HB",-82.421183,27.803783,0,0,0,0,0,0
"TBM2005120604",2005,12,"Winter","LTB",-82.652617,27.5227,5,8,0,5,5,46
"TBM2005120606",2005,12,"Winter","LTB",-82.568183,27.61305,10,5,3,9,8,70
"TBM2005120607",2005,12,"Winter","LTB",-82.699683,27.62985,5,7,0,5,5,44
"TBM2005120707",2005,12,"Winter","LTB",-82.593117,27.57305,7,4,3,6,8,56
"TBM2005120801",2005,12,"Winter","MTB",-82.553767,27.82935,0,0,0,0,0,0
"TBM2005120803",2005,12,"Winter","MTB",-82.5833,27.827033,0,0,0,0,0,0
"TBM2005120804",2005,12,"Winter","MTB",-82.605217,27.839367,4,8,0,4,5,42
"TBM2005120807",2005,12,"Winter","OTB",-82.61715,27.882117,2,2,0,2,2,16
"TBM2005121002",2005,12,"Winter","OTB",-82.596633,27.874383,9,9,0,10,8,72
"TBM2005121003",2005,12,"Winter","OTB",-82.58815,27.891633,6,9,3,7,10,70
"TBM2005121004",2005,12,"Winter","OTB",-82.708567,27.934333,0,0,0,0,0,0
"TBM2005121005",2005,12,"Winter","OTB",-82.71305,27.956267,2,0,0,2,5,18
"TBM2005121006",2005,12,"Winter","OTB",-82.721833,27.945933,8,6,7,8,10,78
"TBM2005121201",2005,12,"Winter","MTB",-82.5341,27.832767,6,5,0,6,8,50
"TBM2006010303",2006,1,"Winter","MTB",-82.603183,27.832367,4,8,0,4,5,42
"TBM2006010305",2006,1,"Winter","MTB",-82.5987,27.8114,2,4,3,1,5,30
"TBM2006010306",2006,1,"Winter","OTB",-82.54565,27.858517,8,7,3,7,10,70
"TBM2006010307",2006,1,"Winter","OTB",-82.543183,27.865133,3,8,0,4,5,40
"TBM2006010407",2006,1,"Winter","LTB",-82.6655,27.678917,7,10,3,7,8,70
"TBM2006010408",2006,1,"Winter","MTB",-82.64635,27.69795,3,6,0,3,2,28
"TBM2006010501",2006,1,"Winter","LTB",-82.634233,27.553383,1,0,0,1,2,8
"TBM2006010503",2006,1,"Winter","LTB",-82.708267,27.523633,10,10,7,10,10,94
"TBM2006010601",2006,1,"Winter","LTB",-82.562367,27.6096,2,6,0,2,8,36
"TBM2006010602",2006,1,"Winter","LTB",-82.557867,27.643483,7,9,3,5,10,68
"TBM2006010603",2006,1,"Winter","LTB",-82.556067,27.652667,1,0,0,0,2,6
"TBM2006010604",2006,1,"Winter","MTB",-82.503533,27.7169,2,4,0,2,5,26
"TBM2006010605",2006,1,"Winter","MTB",-82.4855,27.745567,4,8,3,4,8,54
"TBM2006010606",2006,1,"Winter","MTB",-82.44985,27.759217,2,2,0,1,2,14
"TBM2006010607",2006,1,"Winter","MTB",-82.521633,27.69185,3,4,0,3,5,30
"TBM2006010704",2006,1,"Winter","HB",-82.441117,27.83365,3,3,3,1,8,36
"TBM2006010705",2006,1,"Winter","HB",-82.436767,27.878117,3,5,3,1,8,40
"TBM2006010804",2006,1,"Winter","OTB",-82.646467,28.009117,0,0,0,0,0,0
"TBM2006010805",2006,1,"Winter","OTB",-82.622783,28.004083,2,3,0,1,5,22
"TBM2006010806",2006,1,"Winter","OTB",-82.5945,27.995067,2,4,0,2,2,20
"TBM2006010901",2006,1,"Winter","MTB",-82.623167,27.736017,10,10,3,10,10,86
"TBM2006011003",2006,1,"Winter","MTB",-82.48915,27.815933,4,7,0,4,5,40
"TBM2006011004",2006,1,"Winter","HB",-82.479967,27.854183,2,4,0,2,5,26
"TBM2006011104",2006,1,"Winter","OTB",-82.54615,27.947233,2,0,0,1,2,10
"TBM2006011105",2006,1,"Winter","OTB",-82.692417,27.925917,2,5,3,1,8,38
"TBM2006011106",2006,1,"Winter","OTB",-82.676867,27.916617,0,0,0,0,0,0
"TBM2006011107",2006,1,"Winter","OTB",-82.610917,27.919883,1,0,0,1,2,8
"TBM2006011201",2006,1,"Winter","MTB",-82.514217,27.823183,0,0,0,0,0,0
"TBM2006014303",2006,1,"Winter","HB",-82.429317,27.864433,3,5,3,2,5,36
"TBM2006020101",2006,2,"Winter","HB",-82.392867,27.845983,6,1,7,3,10,54
"TBM2006020201",2006,2,"Winter","OTB",-82.633717,28.002433,2,4,0,2,2,20
"TBM2006020203",2006,2,"Winter","OTB",-82.65715,27.9965,0,0,0,0,0,0
"TBM2006020206",2006,2,"Winter","OTB",-82.692,27.928267,2,3,0,2,5,24
"TBM2006020301",2006,2,"Winter","OTB",-82.535517,27.903983,2,4,0,2,2,20
"TBM2006020302",2006,2,"Winter","OTB",-82.531367,27.923933,1,0,0,1,2,8
"TBM2006020402",2006,2,"Winter","LTB",-82.558217,27.6444,2,5,3,2,5,34
"TBM2006020403",2006,2,"Winter","LTB",-82.55815,27.643783,6,5,7,3,10,62
"TBM2006020404",2006,2,"Winter","LTB",-82.551683,27.65005,8,7,3,7,8,66
"TBM2006020802",2006,2,"Winter","OTB",-82.5877,27.874967,0,0,0,0,0,0
"TBM2006020803",2006,2,"Winter","OTB",-82.610033,27.8734,10,7,10,10,8,90
"TBM2006020804",2006,2,"Winter","OTB",-82.633267,27.88955,9,9,7,9,8,84
"TBM2006020807",2006,2,"Winter","OTB",-82.656267,27.911633,1,0,0,0,2,6
"TBM2006021001",2006,2,"Winter","MTB",-82.5171,27.823683,1,0,0,1,2,8
"TBM2006021002",2006,2,"Winter","MTB",-82.5635,27.831417,0,0,0,0,0,0
"TBM2006021005",2006,2,"Winter","MTB",-82.60005,27.82965,7,9,0,7,8,62
"TBM2006021006",2006,2,"Winter","MTB",-82.621433,27.788633,8,10,3,8,8,74
"TBM2006021107",2006,2,"Winter","LTB",-82.573483,27.60965,8,10,0,8,8,68
"TBM2006021201",2006,2,"Winter","MTB",-82.4758,27.74725,6,7,7,6,5,62
"TBM2006021203",2006,2,"Winter","MTB",-82.469767,27.7495,8,9,10,8,5,80
"TBM2006021204",2006,2,"Winter","MTB",-82.488617,27.74185,2,4,0,2,2,20
"TBM2006021205",2006,2,"Winter","MTB",-82.503567,27.715483,0,0,0,0,0,0
"TBM2006022102",2006,2,"Winter","HB",-82.4342,27.822483,0,0,0,0,0,0
"TBM2006022104",2006,2,"Winter","HB",-82.3938,27.820583,9,2,3,8,8,60
"TBM2006022105",2006,2,"Winter","HB",-82.416233,27.900117,2,4,0,2,2,20
"TBM2006024711",2006,2,"Winter","HB",-82.414333,27.929383,4,7,0,2,8,42
"TBM2006030201",2006,3,"Winter","LTB",-82.5926,27.602033,3,7,0,3,8,42
"TBM2006030202",2006,3,"Winter","LTB",-82.620033,27.5731,1,0,0,1,2,8
"TBM2006030301",2006,3,"Winter","OTB",-82.6165,28,3,4,0,4,5,32
"TBM2006030302",2006,3,"Winter","OTB",-82.6397,28.009783,6,8,3,5,8,60
"TBM2006030303",2006,3,"Winter","OTB",-82.654617,28.009433,3,1,3,1,10,36
"TBM2006030304",2006,3,"Winter","OTB",-82.660683,27.992067,3,8,3,3,5,44
"TBM2006030308",2006,3,"Winter","OTB",-82.554283,27.85285,2,4,0,2,5,26
"TBM2006030401",2006,3,"Winter","MTB",-82.443517,27.768783,1,0,0,1,2,8
"TBM2006030402",2006,3,"Winter","MTB",-82.476817,27.717733,6,8,0,5,5,48
"TBM2006030404",2006,3,"Winter","MTB",-82.5198,27.704383,5,9,0,4,10,56
"TBM2006030501",2006,3,"Winter","HB",-82.455217,27.909017,6,7,3,2,8,52
"TBM2006030502",2006,3,"Winter","HB",-82.480333,27.88875,2,2,0,1,5,20
"TBM2006030503",2006,3,"Winter","HB",-82.437717,27.84,0,0,0,0,0,0
"TBM2006030505",2006,3,"Winter","HB",-82.395767,27.835417,4,3,3,2,8,40
"TBM2006030608",2006,3,"Winter","MTB",-82.527383,27.83375,0,0,0,0,0,0
"TBM2006030804",2006,3,"Winter","OTB",-82.6999,27.960383,2,1,7,1,8,38
"TBM2006030806",2006,3,"Winter","OTB",-82.68365,27.916417,0,0,0,0,0,0
"TBM2006030807",2006,3,"Winter","OTB",-82.67545,27.91495,1,0,0,0,2,6
"TBM2006031002",2006,3,"Winter","LTB",-82.71305,27.527667,0,0,0,0,0,0
"TBM2006031003",2006,3,"Winter","LTB",-82.711467,27.5066,1,0,0,0,2,6
"TBM2006031201",2006,3,"Winter","MTB",-82.638283,27.740967,8,7,0,6,8,58
"TBM2006031204",2006,3,"Winter","MTB",-82.614483,27.791183,4,1,3,3,8,38
"TBM2006031205",2006,3,"Winter","MTB",-82.59675,27.811233,5,7,0,4,8,48
"TBM2006031208",2006,3,"Winter","MTB",-82.621117,27.846483,2,2,0,1,5,20
"TBM2006034204",2006,3,"Winter","HB",-82.430133,27.942533,5,4,0,4,8,42
"TBM2006034208",2006,3,"Winter","HB",-82.418383,27.9534,9,10,3,8,8,76
"TBM2006040103",2006,4,"Spring","MTB",-82.550033,27.652333,5,7,7,4,7,60
"TBM2006040104",2006,4,"Spring","LTB",-82.55515,27.644367,6,7,0,5,7,50
"TBM2006040105",2006,4,"Spring","MTB",-82.481467,27.722167,3,7,0,4,7,42
"TBM2006040106",2006,4,"Spring","MTB",-82.46715,27.75445,0,0,0,0,0,0
"TBM2006040501",2006,4,"Spring","LTB",-82.709417,27.513317,3,4,10,3,7,54
"TBM2006040502",2006,4,"Spring","LTB",-82.7255,27.5274,6,9,3,5,7,60
"TBM2006040505",2006,4,"Spring","LTB",-82.599083,27.59495,0,0,0,0,0,0
"TBM2006040601",2006,4,"Spring","HB",-82.446183,27.9117,2,4,0,1,5,24
"TBM2006040602",2006,4,"Spring","HB",-82.4833,27.877417,3,8,0,3,5,38
"TBM2006040603",2006,4,"Spring","HB",-82.484217,27.876733,2,2,0,3,5,24
"TBM2006040604",2006,4,"Spring","HB",-82.479867,27.8546,1,0,0,0,2,6
"TBM2006040606",2006,4,"Spring","HB",-82.40975,27.89265,5,7,3,4,8,54
"TBM2006040701",2006,4,"Spring","MTB",-82.552267,27.828183,0,0,0,0,0,0
"TBM2006040702",2006,4,"Spring","OTB",-82.551183,27.843467,1,4,0,2,3,20
"TBM2006040703",2006,4,"Spring","MTB",-82.5275,27.83505,2,5,0,2,7,32
"TBM2006040706",2006,4,"Spring","OTB",-82.551817,27.857183,4,5,0,3,10,44
"TBM2006040801",2006,4,"Spring","OTB",-82.590617,27.873833,0,0,0,1,0,2
"TBM2006040802",2006,4,"Spring","OTB",-82.610783,27.873433,3,6,0,3,3,30
"TBM2006040803",2006,4,"Spring","OTB",-82.633567,27.888117,2,1,0,2,3,16
"TBM2006040807",2006,4,"Spring","OTB",-82.639033,27.9972,1,3,3,2,3,24
"TBM2006040808",2006,4,"Spring","OTB",-82.603033,27.9733,4,2,0,4,7,34
"TBM2006040809",2006,4,"Spring","OTB",-82.572783,27.96295,3,0,0,2,3,16
"TBM2006040901",2006,4,"Spring","HB",-82.4068,27.823383,1,0,0,0,2,6
"TBM2006041001",2006,4,"Spring","LTB",-82.651567,27.537083,2,8,0,3,7,40
"TBM2006041002",2006,4,"Spring","LTB",-82.617333,27.575667,1,5,3,1,3,26
"TBM2006041103",2006,4,"Spring","OTB",-82.723133,27.947533,1,3,0,1,3,16
"TBM2006041104",2006,4,"Spring","OTB",-82.666633,28.018083,3,5,3,1,10,44
"TBM2006041105",2006,4,"Spring","OTB",-82.639567,28.010767,4,7,0,4,10,50
"TBM2006044508",2006,4,"Spring","HB",-82.422483,27.943133,3,1,0,0,5,18
"TBM2006050201",2006,5,"Spring","OTB",-82.544767,27.944417,5,2,0,5,7,38
"TBM2006050202",2006,5,"Spring","OTB",-82.551483,27.958983,4,7,0,4,3,36
"TBM2006050206",2006,5,"Spring","OTB",-82.694383,27.959533,1,3,0,1,3,16
"TBM2006050207",2006,5,"Spring","OTB",-82.688117,27.97545,2,6,0,2,7,34
"TBM2006050304",2006,5,"Spring","OTB",-82.6941,27.96545,5,8,3,4,10,60
"TBM2006050306",2006,5,"Spring","OTB",-82.669333,28.030633,4,4,0,3,7,36
"TBM2006050307",2006,5,"Spring","OTB",-82.6499,28.018267,2,3,0,1,3,18
"TBM2006050401",2006,5,"Spring","OTB",-82.539467,27.843333,5,6,0,5,7,46
"TBM2006050402",2006,5,"Spring","OTB",-82.546233,27.8462,0,0,0,1,0,2
"TBM2006050404",2006,5,"Spring","OTB",-82.530533,27.877717,2,4,0,3,3,24
"TBM2006050405",2006,5,"Spring","MTB",-82.606283,27.83655,7,2,3,6,7,50
"TBM2006050502",2006,5,"Spring","MTB",-82.550083,27.651817,6,6,0,5,10,54
"TBM2006050505",2006,5,"Spring","MTB",-82.513183,27.67445,8,7,0,6,10,62
"TBM2006050506",2006,5,"Spring","MTB",-82.51185,27.67655,2,5,0,2,3,24
"TBM2006050604",2006,5,"Spring","MTB",-82.421917,27.790217,0,0,0,0,0,0
"TBM2006050607",2006,5,"Spring","MTB",-82.51545,27.824233,0,0,0,0,0,0
"TBM2006050609",2006,5,"Spring","MTB",-82.626817,27.753267,0,0,0,0,0,0
"TBM2006050801",2006,5,"Spring","LTB",-82.551083,27.60835,6,10,0,4,10,60
"TBM2006050802",2006,5,"Spring","LTB",-82.599133,27.595367,0,0,0,0,0,0
"TBM2006050807",2006,5,"Spring","LTB",-82.710233,27.5025,6,1,10,5,7,58
"TBM2006050902",2006,5,"Spring","MTB",-82.6369,27.730317,10,10,7,10,7,88
"TBM2006050905",2006,5,"Spring","LTB",-82.671183,27.659933,5,10,3,5,7,60
"TBM2006051102",2006,5,"Spring","HB",-82.394733,27.814983,6,3,0,4,10,46
"TBM2006051103",2006,5,"Spring","HB",-82.406667,27.8145,3,8,0,4,5,40
"TBM2006051105",2006,5,"Spring","HB",-82.42965,27.931767,10,9,3,10,10,84
"TBM2006051107",2006,5,"Spring","HB",-82.425467,27.884483,6,4,0,5,5,40
"TBM2006054305",2006,5,"Spring","HB",-82.390283,27.9464,8,7,3,6,8,64
"TBM2006054404",2006,5,"Spring","HB",-82.414417,27.929467,5,3,0,3,8,38
"TBM2006054408",2006,5,"Spring","HB",-82.42475,27.946633,4,7,0,4,5,40
"TBM2006060101",2006,6,"Summer","MTB",-82.63805,27.741233,6,9,2,7,7,62
"TBM2006060103",2006,6,"Summer","MTB",-82.647233,27.701717,3,4,0,2,7,32
"TBM2006060401",2006,6,"Summer","MTB",-82.459467,27.756767,1,5,0,1,3,20
"TBM2006060402",2006,6,"Summer","MTB",-82.474,27.7366,3,2,0,4,0,18
"TBM2006060403",2006,6,"Summer","MTB",-82.485317,27.726717,2,6,0,2,3,26
"TBM2006060404",2006,6,"Summer","MTB",-82.480233,27.709867,9,9,5,9,10,84
"TBM2006060408",2006,6,"Summer","MTB",-82.444483,27.8051,0,0,0,0,0,0
"TBM2006060501",2006,6,"Summer","OTB",-82.6824,27.96265,2,3,0,1,3,18
"TBM2006060502",2006,6,"Summer","OTB",-82.671483,27.9169,3,8,0,4,7,44
"TBM2006060506",2006,6,"Summer","OTB",-82.627083,27.999533,1,1,0,1,0,6
"TBM2006060507",2006,6,"Summer","OTB",-82.620983,28.01175,4,5,0,4,10,46
"TBM2006060508",2006,6,"Summer","OTB",-82.569617,27.974333,1,5,0,1,3,20
"TBM2006060605",2006,6,"Summer","OTB",-82.678633,28.001767,5,4,0,4,10,46
"TBM2006060606",2006,6,"Summer","OTB",-82.666833,28.017917,2,4,0,3,3,24
"TBM2006060702",2006,6,"Summer","LTB",-82.562033,27.641617,4,10,3,5,7,58
"TBM2006060703",2006,6,"Summer","MTB",-82.516733,27.699467,5,9,0,5,10,58
"TBM2006060704",2006,6,"Summer","LTB",-82.550583,27.651033,2,4,0,2,3,22
"TBM2006060705",2006,6,"Summer","LTB",-82.576433,27.63605,4,2,0,4,7,34
"TBM2006060902",2006,6,"Summer","MTB",-82.4096,27.788317,4,9,2,5,7,54
"TBM2006060903",2006,6,"Summer","MTB",-82.416267,27.784917,5,7,0,4,7,46
"TBM2006060905",2006,6,"Summer","HB",-82.395733,27.8195,7,2,5,9,7,60
"TBM2006061101",2006,6,"Summer","OTB",-82.541617,27.846733,7,7,2,6,10,64
"TBM2006061104",2006,6,"Summer","OTB",-82.537583,27.879583,5,8,5,4,10,64
"TBM2006061201",2006,6,"Summer","MTB",-82.605117,27.802267,1,5,2,1,7,32
"TBM2006061203",2006,6,"Summer","MTB",-82.608633,27.839633,1,5,0,1,3,20
"TBM2006064605",2006,6,"Summer","HB",-82.418633,27.94275,5,4,0,2,7,36
"TBM2006070102",2006,7,"Summer","LTB",-82.56085,27.639983,2,5,0,2,0,18
"TBM2006070103",2006,7,"Summer","LTB",-82.564917,27.621217,8,9,0,9,10,72
"TBM2006070104",2006,7,"Summer","LTB",-82.589617,27.602583,2,3,3,3,3,28
"TBM2006070105",2006,7,"Summer","LTB",-82.62025,27.572617,9,7,7,10,10,86
"TBM2006070202",2006,7,"Summer","HB",-82.4341,27.896733,1,5,2,1,3,24
"TBM2006070203",2006,7,"Summer","HB",-82.4249,27.8676,3,6,5,5,7,52
"TBM2006070302",2006,7,"Summer","OTB",-82.686667,27.961917,8,7,10,9,7,82
"TBM2006070305",2006,7,"Summer","OTB",-82.664917,28.024183,8,1,10,6,10,70
"TBM2006070306",2006,7,"Summer","OTB",-82.663833,28.0077,5,4,2,6,7,48
"TBM2006070401",2006,7,"Summer","LTB",-82.64535,27.692767,1,4,0,2,3,20
"TBM2006070601",2006,7,"Summer","OTB",-82.539283,27.870883,1,1,2,1,3,16
"TBM2006070603",2006,7,"Summer","OTB",-82.554767,27.851833,1,2,0,0,3,12
"TBM2006070606",2006,7,"Summer","OTB",-82.59245,27.8518,8,10,5,10,10,86
"TBM2006070903",2006,7,"Summer","HB",-82.394983,27.8147,7,5,2,5,7,52
"TBM2006070906",2006,7,"Summer","MTB",-82.485317,27.740133,1,5,0,1,3,20
"TBM2006071102",2006,7,"Summer","OTB",-82.592467,27.877367,8,9,5,9,10,82
"TBM2006071103",2006,7,"Summer","OTB",-82.617617,27.8806,6,6,0,5,7,48
"TBM2006071104",2006,7,"Summer","OTB",-82.626983,27.88805,5,6,0,4,7,44
"TBM2006071105",2006,7,"Summer","OTB",-82.632483,27.8914,0,0,0,0,0,0
"TBM2006071106",2006,7,"Summer","OTB",-82.640817,27.908417,5,7,2,5,7,52
"TBM2006071109",2006,7,"Summer","OTB",-82.622167,27.995917,5,7,2,4,7,50
"TBM2006071205",2006,7,"Summer","LTB",-82.7079,27.52315,2,6,0,2,7,34
"TBM2006071206",2006,7,"Summer","LTB",-82.7135,27.527217,0,0,0,0,0,0
"TBM2006071302",2006,7,"Summer","HB",-82.394983,27.820733,6,6,8,7,10,74
"TBM2006071303",2006,7,"Summer","HB",-82.3954,27.8333,2,5,0,2,3,24
"TBM2006074401",2006,7,"Summer","HB",-82.406533,27.86055,0,0,0,0,0,0
"TBM2006074603",2006,7,"Summer","HB",-82.413333,27.932133,3,2,0,2,7,28
"TBM2006074605",2006,7,"Summer","HB",-82.4118,27.943083,3,4,0,3,7,34
"TBM2006080302",2006,8,"Summer","LTB",-82.67185,27.672867,5,7,7,6,10,70
"TBM2006080406",2006,8,"Summer","OTB",-82.637633,27.913567,0,0,2,0,0,4
"TBM2006080504",2006,8,"Summer","LTB",-82.6061,27.561333,5,2,0,4,7,36
"TBM2006080602",2006,8,"Summer","MTB",-82.62205,27.70425,5,5,0,3,10,46
"TBM2006080603",2006,8,"Summer","MTB",-82.631533,27.716217,8,10,5,9,10,84
"TBM2006080606",2006,8,"Summer","LTB",-82.699883,27.628933,0,0,0,0,0,0
"TBM2006080704",2006,8,"Summer","MTB",-82.4176,27.798233,2,5,2,3,3,30
"TBM2006080706",2006,8,"Summer","MTB",-82.470633,27.7106,5,9,8,6,7,70
"TBM2006080707",2006,8,"Summer","MTB",-82.524317,27.684917,10,7,5,9,10,82
"TBM2006080802",2006,8,"Summer","MTB",-82.6055,27.798033,1,4,0,0,0,10
"TBM2006080902",2006,8,"Summer","LTB",-82.558183,27.6107,10,10,10,10,10,100
"TBM2006080905",2006,8,"Summer","LTB",-82.732117,27.533467,7,5,10,6,7,70
"TBM2006081001",2006,8,"Summer","OTB",-82.572833,27.962967,6,6,0,5,7,48
"TBM2006081002",2006,8,"Summer","OTB",-82.552133,27.96415,4,8,0,5,10,54
"TBM2006081003",2006,8,"Summer","OTB",-82.53145,27.924533,3,8,0,2,3,32
"TBM2006081004",2006,8,"Summer","OTB",-82.5386,27.881667,10,10,5,10,10,90
"TBM2006081005",2006,8,"Summer","OTB",-82.547383,27.844117,5,9,2,6,7,58
"TBM2006081006",2006,8,"Summer","MTB",-82.5307,27.835117,3,7,0,3,3,32
"TBM2006081101",2006,8,"Summer","OTB",-82.6166,28.006717,4,5,0,3,7,38
"TBM2006081103",2006,8,"Summer","OTB",-82.667767,28.015017,8,7,5,7,10,74
"TBM2006081106",2006,8,"Summer","OTB",-82.722817,27.94615,10,10,10,10,10,100
"TBM2006081201",2006,8,"Summer","HB",-82.45935,27.940667,7,3,5,5,10,60
"TBM2006081202",2006,8,"Summer","HB",-82.4805,27.883483,1,5,8,2,3,38
"TBM2006081206",2006,8,"Summer","MTB",-82.468083,27.746117,6,5,8,4,10,66
"TBM2006081207",2006,8,"Summer","MTB",-82.439617,27.76425,0,0,0,0,0,0
"TBM2006081208",2006,8,"Summer","HB",-82.393083,27.8266,3,4,0,3,7,34
"TBM2006081209",2006,8,"Summer","HB",-82.43245,27.863983,7,10,5,7,7,72
"TBM2006084202",2006,8,"Summer","HB",-82.430567,27.9446,3,5,0,3,3,28
"TBM2006090301",2006,9,"Summer","MTB",-82.46365,27.70845,4,6,5,4,3,44
"TBM2006090302",2006,9,"Summer","MTB",-82.47115,27.711033,5,5,5,6,7,56
"TBM2006090304",2006,9,"Summer","MTB",-82.506233,27.701567,5,7,2,6,7,54
"TBM2006090406",2006,9,"Summer","LTB",-82.675317,27.655533,4,6,0,4,7,42
"TBM2006090504",2006,9,"Summer","MTB",-82.518317,27.679333,10,10,8,10,10,96
"TBM2006090602",2006,9,"Summer","OTB",-82.540667,27.869033,6,7,8,6,7,68
"TBM2006090605",2006,9,"Summer","OTB",-82.5898,27.84585,2,3,0,2,3,20
