"Reference","Project_1","Project_2","Project_3","Sampling_Date","Latitude","Longitude","Zone","Grid","Stratum","effort","Species_record_id","NODCCODE","Scientificname","Commonname","Splittype","Splitlevel","Cells","Number"
"TBM2007041007","AM",". ",". ","2007-04-26",27.982817,-82.692917,"A",22,"S",1.4,4,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,1037
"TBM2007041007","AM",". ",". ","2007-04-26",27.982817,-82.692917,"A",22,"S",1.4,5,"8805030300","Menidia spp.","New World silversides","."," .",NA,12
"TBM2007041007","AM",". ",". ","2007-04-26",27.982817,-82.692917,"A",22,"S",1.4,6,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,2
"TBM2007041007","AM",". ",". ","2007-04-26",27.982817,-82.692917,"A",22,"S",1.4,7,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,2
"TBM2007041007","AM",". ",". ","2007-04-26",27.982817,-82.692917,"A",22,"S",1.4,8,"8738010101","Elops saurus","Ladyfish","."," .",NA,1
"TBM2007041007","AM",". ",". ","2007-04-26",27.982817,-82.692917,"A",22,"S",1.4,9,"8747050200","Brevoortia spp.","Menhadens","."," .",NA,1
"TBM2007041102","AM",". ",". ","2007-04-03",27.726267,-82.478233,"C",269,"S",1.4,1,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,3
"TBM2007041102","AM",". ",". ","2007-04-03",27.726267,-82.478233,"C",269,"S",1.4,2,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2007041102","AM",". ",". ","2007-04-03",27.726267,-82.478233,"C",269,"S",1.4,3,"8805030300","Menidia spp.","New World silversides","."," .",NA,2
"TBM2007041102","AM",". ",". ","2007-04-03",27.726267,-82.478233,"C",269,"S",1.4,4,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2007041103","AM",". ",". ","2007-04-03",27.62095,-82.568033,"E",361,"B",1.4,1,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,3
"TBM2007041104","AM",". ",". ","2007-04-03",27.62035,-82.565167,"E",362,"S",1.4,1,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2007041104","AM",". ",". ","2007-04-03",27.62035,-82.565167,"E",362,"S",1.4,2,"8805030300","Menidia spp.","New World silversides","."," .",NA,95
"TBM2007041104","AM",". ",". ","2007-04-03",27.62035,-82.565167,"E",362,"S",1.4,3,"8805030300","Menidia spp.","New World silversides","."," .",NA,1
"TBM2007041104","AM",". ",". ","2007-04-03",27.62035,-82.565167,"E",362,"S",1.4,4,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,1
"TBM2007041104","AM",". ",". ","2007-04-03",27.62035,-82.565167,"E",362,"S",1.4,5,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,1
"TBM2007041105","AM",". ",". ","2007-04-03",27.60565,-82.549767,"E",374,"S",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,2
"TBM2007041105","AM",". ",". ","2007-04-03",27.60565,-82.549767,"E",374,"S",1.4,2,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,3
"TBM2007041105","AM",". ",". ","2007-04-03",27.60565,-82.549767,"E",374,"S",1.4,3,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,4
"TBM2007041105","AM",". ",". ","2007-04-03",27.60565,-82.549767,"E",374,"S",1.4,4,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,2
"TBM2007041105","AM",". ",". ","2007-04-03",27.60565,-82.549767,"E",374,"S",1.4,5,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2007041105","AM",". ",". ","2007-04-03",27.60565,-82.549767,"E",374,"S",1.4,6,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,6
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,506
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,2,"8805030300","Menidia spp.","New World silversides","."," .",NA,15
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,3,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,3
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,4,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,2
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,5,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,3
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,6,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,7
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,7,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,3
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,8,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,9,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,2
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,10,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,36
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,11,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,3
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,12,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,6
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,13,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,14,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,123
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,15,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,6
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,16,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,1
"TBM2007041106","AM",". ",". ","2007-04-03",27.596083,-82.583633,"E",383,"S",1.4,17,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,1
"TBM2007041401","AM",". ",". ","2007-04-17",27.692783,-82.652383,"D",296,"A",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2007041401","AM",". ",". ","2007-04-17",27.692783,-82.652383,"D",296,"A",1.4,2,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,128
"TBM2007041401","AM",". ",". ","2007-04-17",27.692783,-82.652383,"D",296,"A",1.4,3,"8820020102","Syngnathus floridae","Dusky Pipefish","."," .",NA,2
"TBM2007041401","AM",". ",". ","2007-04-17",27.692783,-82.652383,"D",296,"A",1.4,4,"8820020102","Syngnathus floridae","Dusky Pipefish","."," .",NA,1
"TBM2007041401","AM",". ",". ","2007-04-17",27.692783,-82.652383,"D",296,"A",1.4,5,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,3
"TBM2007041401","AM",". ",". ","2007-04-17",27.692783,-82.652383,"D",296,"A",1.4,6,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,16
"TBM2007041401","AM",". ",". ","2007-04-17",27.692783,-82.652383,"D",296,"A",1.4,7,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,2
"TBM2007044303","AM",". ",". ","2007-04-10",27.94055,-82.433367,"C",57,"B",1.4,1,"8805030300","Menidia spp.","New World silversides","."," .",NA,110
"TBM2007044303","AM",". ",". ","2007-04-10",27.94055,-82.433367,"C",57,"B",1.4,2,"5802010101","Limulus polyphemus","Horseshoe Crab","."," .",NA,1
"TBM2007044303","AM",". ",". ","2007-04-10",27.94055,-82.433367,"C",57,"B",1.4,3,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,2
"TBM2007044501","AM",". ",". ","2007-04-11",27.854883,-82.396517,"C",136,"S",1.4,1,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,3
"TBM2007044501","AM",". ",". ","2007-04-11",27.854883,-82.396517,"C",136,"S",1.4,2,"8747060303","Harengula jaguana","Scaled Sardine","."," .",NA,3
"TBM2007044501","AM",". ",". ","2007-04-11",27.854883,-82.396517,"C",136,"S",1.4,3,"8747060303","Harengula jaguana","Scaled Sardine","."," .",NA,214
"TBM2007044501","AM",". ",". ","2007-04-11",27.854883,-82.396517,"C",136,"S",1.4,4,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,3
"TBM2007044501","AM",". ",". ","2007-04-11",27.854883,-82.396517,"C",136,"S",1.4,5,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,3
"TBM2007044501","AM",". ",". ","2007-04-11",27.854883,-82.396517,"C",136,"S",1.4,6,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,3
"TBM2007044501","AM",". ",". ","2007-04-11",27.854883,-82.396517,"C",136,"S",1.4,7,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,3
"TBM2007044501","AM",". ",". ","2007-04-11",27.854883,-82.396517,"C",136,"S",1.4,8,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,1
"TBM2007044501","AM",". ",". ","2007-04-11",27.854883,-82.396517,"C",136,"S",1.4,9,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,3
"TBM2007044501","AM",". ",". ","2007-04-11",27.854883,-82.396517,"C",136,"S",1.4,10,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,2
"TBM2007044504","AM",". ",". ","2007-04-11",27.843683,-82.420933,"C",147,"B",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,1
"TBM2007044504","AM",". ",". ","2007-04-11",27.843683,-82.420933,"C",147,"B",1.4,2,"8804040207","Fundulus grandis","Gulf Killifish","."," .",NA,1
"TBM2007044504","AM",". ",". ","2007-04-11",27.843683,-82.420933,"C",147,"B",1.4,3,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,2
"TBM2007044510","AM",". ",". ","2007-04-11",27.83585,-82.39535,"C",149,"S",1.4,1,"8805030300","Menidia spp.","New World silversides","."," .",NA,159
"TBM2007044510","AM",". ",". ","2007-04-11",27.83585,-82.39535,"C",149,"S",1.4,2,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,2
"TBM2007050101","AM",". ",". ","2007-05-02",27.90185,-82.434583,"C",93,"S",1.4,1,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,3
"TBM2007050101","AM",". ",". ","2007-05-02",27.90185,-82.434583,"C",93,"S",1.4,2,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2007050101","AM",". ",". ","2007-05-02",27.90185,-82.434583,"C",93,"S",1.4,3,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,3
"TBM2007050101","AM",". ",". ","2007-05-02",27.90185,-82.434583,"C",93,"S",1.4,4,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,7
"TBM2007050101","AM",". ",". ","2007-05-02",27.90185,-82.434583,"C",93,"S",1.4,5,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2007050102","AM",". ",". ","2007-05-02",27.803133,-82.414783,"C",186,"B",1.4,1,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,4
"TBM2007050102","AM",". ",". ","2007-05-02",27.803133,-82.414783,"C",186,"B",1.4,2,"8713050105","Hypanus sabinus","Atlantic Stingray","."," .",NA,1
"TBM2007050105","AM",". ",". ","2007-05-02",27.896767,-82.411933,"C",109,"S",1.4,1,"8804040101","Cyprinodon variegatus","Sheepshead Minnow","."," .",NA,2
"TBM2007050105","AM",". ",". ","2007-05-02",27.896767,-82.411933,"C",109,"S",1.4,2,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,3
"TBM2007050105","AM",". ",". ","2007-05-02",27.896767,-82.411933,"C",109,"S",1.4,3,"8804040213","Fundulus similis","Longnose Killifish","."," .",NA,3
"TBM2007050105","AM",". ",". ","2007-05-02",27.896767,-82.411933,"C",109,"S",1.4,4,"8804040207","Fundulus grandis","Gulf Killifish","."," .",NA,2
"TBM2007050105","AM",". ",". ","2007-05-02",27.896767,-82.411933,"C",109,"S",1.4,5,"8804040213","Fundulus similis","Longnose Killifish","."," .",NA,50
"TBM2007050105","AM",". ",". ","2007-05-02",27.896767,-82.411933,"C",109,"S",1.4,6,"8836010101","Mugil cephalus","Striped Mullet","."," .",NA,1
"TBM2007050105","AM",". ",". ","2007-05-02",27.896767,-82.411933,"C",109,"S",1.4,7,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2007050105","AM",". ",". ","2007-05-02",27.896767,-82.411933,"C",109,"S",1.4,8,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,8
"TBM2007050105","AM",". ",". ","2007-05-02",27.896767,-82.411933,"C",109,"S",1.4,9,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2007050105","AM",". ",". ","2007-05-02",27.896767,-82.411933,"C",109,"S",1.4,10,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,1
"TBM2007050105","AM",". ",". ","2007-05-02",27.896767,-82.411933,"C",109,"S",1.4,11,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,1
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,1,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,2
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,2,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,3,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,22
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,4,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,3
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,5,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,6,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,3
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,7,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,3
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,8,"8835440102","Cynoscion nebulosus","Spotted Seatrout","."," .",NA,1
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,9,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,1
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,10,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,1
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,11,"8842010302","Chasmodes saburrae","Florida Blenny","."," .",NA,1
"TBM2007050204","AM",". ",". ","2007-05-08",27.569417,-82.577567,"E",395,"B",1.4,12,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2007050205","AM",". ",". ","2007-05-08",27.554383,-82.5733,"E",407,"S",1.4,1,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,3
"TBM2007050205","AM",". ",". ","2007-05-08",27.554383,-82.5733,"E",407,"S",1.4,2,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,14
"TBM2007050205","AM",". ",". ","2007-05-08",27.554383,-82.5733,"E",407,"S",1.4,3,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,20
"TBM2007050205","AM",". ",". ","2007-05-08",27.554383,-82.5733,"E",407,"S",1.4,4,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,3
"TBM2007050205","AM",". ",". ","2007-05-08",27.554383,-82.5733,"E",407,"S",1.4,5,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,11
"TBM2007050205","AM",". ",". ","2007-05-08",27.554383,-82.5733,"E",407,"S",1.4,6,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2007050205","AM",". ",". ","2007-05-08",27.554383,-82.5733,"E",407,"S",1.4,7,"8805030300","Menidia spp.","New World silversides","."," .",NA,156
"TBM2007050205","AM",". ",". ","2007-05-08",27.554383,-82.5733,"E",407,"S",1.4,8,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,1
"TBM2007050205","AM",". ",". ","2007-05-08",27.554383,-82.5733,"E",407,"S",1.4,9,"8803020200","Strongylura spp.","Needlefishes","."," .",NA,1
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,1,"8835440901","Sciaenops ocellatus","Red Drum","."," .",NA,1
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,2,"8803020202","Strongylura notata","Redfin Needlefish","."," .",NA,19
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,3,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,85
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,4,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,3
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,5,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,3
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,6,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,39
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,7,"8820020104","Syngnathus louisianae","Chain Pipefish","."," .",NA,1
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,8,"8820020104","Syngnathus louisianae","Chain Pipefish","."," .",NA,2
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,9,"8803020201","Strongylura marina","Atlantic Needlefish","."," .",NA,1
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,10,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,3
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,11,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,5
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,12,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,1
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,13,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,2
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,14,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2007050206","AM",". ",". ","2007-05-08",27.554333,-82.573317,"E",407,"A",1.4,15,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,1
"TBM2007050207","AM",". ",". ","2007-05-08",27.550367,-82.572417,"E",407,"B",1.4,1,"8803020202","Strongylura notata","Redfin Needlefish","."," .",NA,3
"TBM2007050207","AM",". ",". ","2007-05-08",27.550367,-82.572417,"E",407,"B",1.4,2,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,3
"TBM2007050207","AM",". ",". ","2007-05-08",27.550367,-82.572417,"E",407,"B",1.4,3,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2007050207","AM",". ",". ","2007-05-08",27.550367,-82.572417,"E",407,"B",1.4,4,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,7
"TBM2007050208","AM",". ",". ","2007-05-08",27.540217,-82.58895,"E",416,"S",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,437
"TBM2007050208","AM",". ",". ","2007-05-08",27.540217,-82.58895,"E",416,"S",1.4,2,"8803020202","Strongylura notata","Redfin Needlefish","."," .",NA,2
"TBM2007050208","AM",". ",". ","2007-05-08",27.540217,-82.58895,"E",416,"S",1.4,3,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,1
"TBM2007050208","AM",". ",". ","2007-05-08",27.540217,-82.58895,"E",416,"S",1.4,4,"8805030300","Menidia spp.","New World silversides","."," .",NA,88
"TBM2007050208","AM",". ",". ","2007-05-08",27.540217,-82.58895,"E",416,"S",1.4,5,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,3
"TBM2007050208","AM",". ",". ","2007-05-08",27.540217,-82.58895,"E",416,"S",1.4,6,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,3
"TBM2007050208","AM",". ",". ","2007-05-08",27.540217,-82.58895,"E",416,"S",1.4,7,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,30
"TBM2007050208","AM",". ",". ","2007-05-08",27.540217,-82.58895,"E",416,"S",1.4,8,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2007050209","AM",". ",". ","2007-05-08",27.530083,-82.599083,"E",426,"S",1.4,1,"5802010101","Limulus polyphemus","Horseshoe Crab","."," .",NA,1
"TBM2007050209","AM",". ",". ","2007-05-08",27.530083,-82.599083,"E",426,"S",1.4,2,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,4
"TBM2007050209","AM",". ",". ","2007-05-08",27.530083,-82.599083,"E",426,"S",1.4,3,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,3
"TBM2007050209","AM",". ",". ","2007-05-08",27.530083,-82.599083,"E",426,"S",1.4,4,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,5
"TBM2007050209","AM",". ",". ","2007-05-08",27.530083,-82.599083,"E",426,"S",1.4,5,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2007050209","AM",". ",". ","2007-05-08",27.530083,-82.599083,"E",426,"S",1.4,6,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,16
"TBM2007050209","AM",". ",". ","2007-05-08",27.530083,-82.599083,"E",426,"S",1.4,7,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,1
"TBM2007050209","AM",". ",". ","2007-05-08",27.530083,-82.599083,"E",426,"S",1.4,8,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,1
"TBM2007050209","AM",". ",". ","2007-05-08",27.530083,-82.599083,"E",426,"S",1.4,9,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,2
"TBM2007050209","AM",". ",". ","2007-05-08",27.530083,-82.599083,"E",426,"S",1.4,10,"8857050302","Paralichthys albigutta","Gulf Flounder","."," .",NA,1
"TBM2007050209","AM",". ",". ","2007-05-08",27.530083,-82.599083,"E",426,"S",1.4,11,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,1
